params/use_sde,params/learning_rate,params/rollout_buffer_kwargs,params/n_steps,params/policy,params/max_grad_norm,params/gae_lambda,params/policy_kwargs,rollout/ep_len_mean,params/clip_range_vf,time/fps,params/batch_size,params/sde_sample_freq,params/rollout_buffer_class,params/vf_coef,params/gamma,time/time_elapsed,time/iterations,params/n_epochs,params/verbose,params/_init_setup_model,rollout/ep_rew_mean,time/total_timesteps,params/device,params/stats_window_size,mean_reward,params/normalize_advantage,params/clip_range,params/seed,params/ent_coef,train/value_loss,train/loss,train/clip_fraction,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/approx_kl,train/clip_range,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
,,,,,,,,15.0,,15,,,,,,4619,96,,,,1.3441703099999998,72000,,,1.3844048,,,,,0.08932972773909569,-0.041493844240903854,0.12453333462278048,9.821875e-05,-0.02475238933869536,0.036358416080474854,2850,0.010748549,0.2,-1.0215445637702942,,
,,,,,,,,15.0,,15,,,,,,4666,97,,,,1.35681763,72750,,,1.2841122,,,,,0.19106207489967347,0.006964877247810364,0.14368888881678382,9.82e-05,-0.031240402521979474,0.0001150965690612793,2880,0.015392887,0.2,-1.0423616449038187,,
,,,,,,,,15.0,,15,,,,,,4714,98,,,,1.3868259699999999,73500,,,1.4082086,,,,,0.07572504952549934,-0.05180475115776062,0.15204444489597033,9.818125e-05,-0.03304217476663697,0.06020539999008179,2910,0.015611416,0.2,-1.0015462418397267,,
,,,,,,,,15.0,,15,,,,,,4761,99,,,,1.40712202,74250,,,1.36566,,,,,0.17883611073096592,0.005890160799026489,0.1352888885885477,9.816250000000001e-05,-0.02974155260761163,-0.009038567543029785,2940,0.012562711,0.2,-1.012171244621277,,
,,,,,,,,,,,,,,,,,,,,,,75000,,,1.4180812,,,,,0.057558289542794225,-0.05441313982009888,0.14528888799250125,9.814375000000001e-05,-0.027535311618312765,0.09725379943847656,2970,0.009851447,0.2,-1.035583782196045,15.0,1.6128913164138794
,,,,,,,,15.0,,15,,,,,,4814,100,,,,1.4955821,75000,,,,,,,,,,,,,,,,,,,
,,,,,,,,15.05,,15,,,,,,4861,101,,,,1.41816198,75750,,,1.5532403,,,,,0.08403622582554818,-0.028867114335298538,0.16964444567759832,9.812500000000001e-05,-0.0255560376776175,0.010925531387329102,3000,0.013006897,0.2,-1.0433084527651468,,
,,,,,,,,15.05,,15,,,,,,4909,102,,,,1.30821071,76500,,,1.3553059,,,,,0.14673293630282083,-0.013484083116054535,0.1104444448525707,9.810625e-05,-0.029543878909717828,0.0035668015480041504,3030,0.010298574,0.2,-1.0261385718981424,,
,,,,,,,,15.0,,15,,,,,,4957,103,,,,1.3728988199999999,77250,,,1.2282059,,,,,0.26084449837605156,0.04561278969049454,0.1250666659946243,9.80875e-05,-0.027724600522696128,0.021413564682006836,3060,0.013162161,0.2,-1.042106819152832,,
,,,,,,,,15.0,,15,,,,,,5004,104,,,,1.32290616,78000,,,1.4560764,,,,,0.15107946693897248,0.0009599700570106506,0.14804444555193186,9.806875e-05,-0.023095711507937988,0.0018458962440490723,3090,0.009127768,0.2,-1.0287238399187724,,
,,,,,,,,15.0,,15,,,,,,5052,105,,,,1.30984592,78750,,,1.2434609,,,,,0.21231017808119457,0.009469039738178253,0.15151111154506605,9.805e-05,-0.03401555780287211,-0.09472763538360596,3120,0.016210692,0.2,-1.0423713366190592,,
,,,,,,,,15.0,,15,,,,,,5099,106,,,,1.34937891,79500,,,1.4160293,,,,,0.12113247886300087,-0.02499324083328247,0.13191111249228318,9.803125e-05,-0.030966788681731097,0.010383427143096924,3150,0.014645201,0.2,-1.0282627622286478,,
,,,,,,,,,,,,,,,,,,,,,,80000,,,1.301738,,,,,0.19151500910520552,0.013743788003921509,0.12706666610514125,9.80125e-05,-0.027486171920287107,0.0053713321685791016,3180,0.009683638,0.2,-1.0234638412793478,15.0,1.6214024066925048
,,,,,,,,15.05,,15,,,,,,5151,107,,,,1.2138943899999999,80250,,,,,,,,,,,,,,,,,,,
,,,,,,,,15.05,,15,,,,,,5199,108,,,,1.16474831,81000,,,1.1269349,,,,,0.283892090121905,0.053911179304122925,0.12360000079497695,9.799375000000001e-05,-0.03286553306522676,-0.004235982894897461,3210,0.014642906,0.2,-1.0285307884216308,,
,,,,,,,,15.0,,15,,,,,,5246,109,,,,1.1480784800000001,81750,,,1.1286498,,,,,0.3200053999821345,0.06262700259685516,0.1428000010472412,9.797500000000001e-05,-0.035758895895630124,0.01687520742416382,3240,0.012436212,0.2,-1.0376822392145792,,
,,,,,,,,15.0,,15,,,,,,5294,110,,,,1.2499403,82500,,,1.1879318,,,,,0.3167777498563131,0.076077900826931,0.10795555499692758,9.795625000000001e-05,-0.0256021735930091,0.014092981815338135,3270,0.010142311,0.2,-1.0160099188486735,,
,,,,,,,,15.0,,15,,,,,,5341,111,,,,1.3032528200000002,83250,,,1.3648754,,,,,0.22442615032196045,0.02490098774433136,0.1228000002913177,9.79375e-05,-0.027662635455808285,-0.015970706939697266,3300,0.013188499,0.2,-1.0191341519355774,,
,,,,,,,,15.0,,15,,,,,,5389,112,,,,1.29753693,84000,,,1.273541,,,,,0.22069258689880372,0.017476573586463928,0.14822222149620454,9.791875e-05,-0.030576080102597675,0.024700462818145752,3330,0.0123104,0.2,-1.0417070627212524,,
,,,,,,,,15.0,,15,,,,,,5436,113,,,,1.35493184,84750,,,1.300938,,,,,0.18915208280086518,0.007661014795303345,0.15337777665505806,9.79e-05,-0.029437099812717922,-0.03249776363372803,3360,0.011354385,0.2,-1.0658015370368958,,
,,,,,,,,,,,,,,,,,,,,,,85000,,,1.4101964,,,,,0.08612531398733457,-0.049533918499946594,0.11688888827338814,9.788125e-05,-0.0325629670071726,0.0246274471282959,3390,0.015321903,0.2,-1.0521767775217692,15.0,1.6264659643173218
,,,,,,,,15.05,,15,,,,,,5489,114,,,,1.30370806,85500,,,,,,,,,,,,,,,,,,,
,,,,,,,,15.05,,15,,,,,,5536,115,,,,1.25925636,86250,,,1.1974162,,,,,0.2632615769902865,0.03481592983007431,0.131422222374628,9.78625e-05,-0.030140436214415565,0.03852039575576782,3420,0.010766704,0.2,-1.0656372825304667,,
,,,,,,,,15.0,,15,,,,,,5584,116,,,,1.2231948600000002,87000,,,1.2473404,,,,,0.25907649050156273,0.028032556176185608,0.1440888894100984,9.784375e-05,-0.03263677618739506,-0.014517545700073242,3450,0.016143776,0.2,-1.0814545353253682,,
,,,,,,,,15.0,,15,,,,,,5631,117,,,,1.11733586,87750,,,1.1161406,,,,,0.30783468584219614,0.049574725329875946,0.13915555523708462,9.7825e-05,-0.029691663010728852,-0.0064160823822021484,3480,0.01354127,0.2,-1.0889731168746948,,
,,,,,,,,15.0,,15,,,,,,5678,118,,,,1.18964716,88500,,,1.2121447,,,,,0.41730411946773527,0.09762398898601532,0.12502222231899698,9.780625000000001e-05,-0.03598754660216056,-0.09158718585968018,3510,0.013191699,0.2,-1.0800365885098775,,
,,,,,,,,15.0,,15,,,,,,5726,119,,,,1.3099180400000001,89250,,,1.2710154,,,,,0.23326503386100134,0.02378082275390625,0.1491555568917344,9.778750000000001e-05,-0.03059976978336151,-0.029856085777282715,3540,0.014550432,0.2,-1.0935762723286946,,
,,,,,,,,,,,,,,,,,,,,,,90000,,,1.2855408,,,,,0.18411507457494736,0.0025580450892448425,0.12315555509800712,9.776875e-05,-0.03095519731773271,-0.011501312255859375,3570,0.012503749,0.2,-1.0881739219029745,15.0,1.6177545070648194
,,,,,,,,15.0,,15,,,,,,5778,120,,,,1.30441949,90000,,,,,,,,,,,,,,,,,,,
,,,,,,,,15.05,,15,,,,,,5826,121,,,,1.3485773300000004,90750,,,1.2702099,,,,,0.18814612179994583,0.0019133761525154114,0.12555555583288272,9.775e-05,-0.030075367606990033,-0.02519702911376953,3600,0.012843476,0.2,-1.0646626353263855,,
,,,,,,,,15.05,,15,,,,,,5873,122,,,,1.3806546099999997,91500,,,1.468685,,,,,0.11798523490627606,-0.02621457725763321,0.12564444358771046,9.773125000000001e-05,-0.02822555913589895,0.03375750780105591,3630,0.011685323,0.2,-1.0822683175404866,,
,,,,,,,,15.0,,15,,,,,,5921,123,,,,1.44689186,92250,,,1.3646312,,,,,0.17531628410021463,-0.0004475414752960205,0.19533333415165544,9.771250000000001e-05,-0.03411159549233401,-0.012255072593688965,3660,0.018841337,0.2,-1.0686382571856181,,
,,,,,,,,15.0,,15,,,,,,5968,124,,,,1.4726122299999997,93000,,,1.5301845,,,,,0.03101397641003132,-0.0642116591334343,0.11168888805744549,9.769375e-05,-0.02496226524415735,0.12711024284362793,3690,0.009070319,0.2,-1.0604807575543722,,
,,,,,,,,15.0,,15,,,,,,6016,125,,,,1.3805675800000001,93750,,,1.3761832,,,,,0.12434518287579219,-0.022040776908397675,0.11844444538777073,9.7675e-05,-0.027789086926666446,-0.02594912052154541,3720,0.010112388,0.2,-1.082222624619802,,
,,,,,,,,15.0,,15,,,,,,6063,126,,,,1.32352226,94500,,,1.3430879,,,,,0.17086881945530574,0.0008299872279167175,0.15435555625396472,9.765625e-05,-0.029854877847433087,0.027232825756072998,3750,0.012824451,0.2,-1.094096052646637,,
,,,,,,,,,,,,,,,,,,,,,,95000,,,1.2905637,,,,,0.18842006276051204,0.0053224340081214905,0.1288000003589938,9.763750000000001e-05,-0.029643055260533274,-0.005048632621765137,3780,0.013596222,0.2,-1.1028444687525432,15.0,1.4183966398239136
,,,,,,,,15.05,,15,,,,,,6116,127,,,,1.18272026,95250,,,,,,,,,,,,,,,,,,,
,,,,,,,,15.05,,15,,,,,,6164,128,,,,1.20963937,96000,,,1.1165879,,,,,0.39720354278882347,0.0832761824131012,0.15386666577930252,9.761875000000001e-05,-0.03581520524113957,-0.017390966415405273,3810,0.013139394,0.2,-1.0777799685796101,,
,,,,,,,,15.0,,15,,,,,,6211,129,,,,1.2812499800000001,96750,,,1.2500799,,,,,0.13653747439384462,-0.02655930072069168,0.10724444404865305,9.76e-05,-0.029515313912576245,0.07541370391845703,3840,0.014232727,0.2,-1.0863364855448405,,
,,,,,,,,15.0,,15,,,,,,6259,130,,,,1.25343202,97500,,,1.3116407,,,,,0.21657635668913525,0.015424884855747223,0.13057777776072424,9.758125e-05,-0.029719783425124158,0.08639442920684814,3870,0.010295085,0.2,-1.0990134477615356,,
,,,,,,,,15.0,,15,,,,,,6306,131,,,,1.3032224399999999,98250,,,1.2592704,,,,,0.18916241377592086,-0.0035683810710906982,0.13484444456019748,9.75625e-05,-0.03252216728333798,-0.06311368942260742,3900,0.01243073,0.2,-1.0748560905456543,,
,,,,,,,,15.0,,15,,,,,,6354,132,,,,1.3206853099999998,99000,,,1.3483821,,,,,0.18329144765933356,0.003118067979812622,0.1250222227148091,9.754375e-05,-0.031463950858368624,-0.011662006378173828,3930,0.013501587,0.2,-1.0516262451807659,,
,,,,,,,,15.0,,15,,,,,,6401,133,,,,1.3656913199999996,99750,,,1.3350874,,,,,0.21129134744405748,0.01561717689037323,0.1427999999995033,9.7525e-05,-0.02880902914510418,0.021120727062225342,3960,0.012089319,0.2,-1.0302746891975403,,
,,,,,,,,,,,,,,,,,,,,,,100000,,,1.3542488,,,,,0.1219196709493796,-0.02277766540646553,0.11337777820105353,9.750625e-05,-0.027024011726553235,-0.012752056121826172,3990,0.012167439,0.2,-1.0644592007001241,15.0,1.6209953546524047
,,,,,,,,15.05,,15,,,,,,6454,134,,,,1.4010137299999998,100500,,,,,,,,,,,,,,,,,,,
,,,,,,,,15.05,,15,,,,,,6501,135,,,,1.4217620800000006,101250,,,1.426831,,,,,0.08136903569102287,-0.05107274651527405,0.1646666657179594,9.74875e-05,-0.031932152884681146,0.06367594003677368,4020,0.011442618,0.2,-1.0613280336062114,,
,,,,,,,,15.0,,15,,,,,,6549,136,,,,1.3818747,102000,,,1.4367491,,,,,0.10180349623163541,-0.029045946896076202,0.1227999998567005,9.746875000000001e-05,-0.025482937746862375,0.05515974760055542,4050,0.012504316,0.2,-1.0610939939816793,,
,,,,,,,,15.0,,15,,,,,,6597,137,,,,1.31887067,102750,,,1.2872239,,,,,0.11058678900202115,-0.03898829221725464,0.13008888789142173,9.745000000000001e-05,-0.030229806667493864,-0.09834146499633789,4080,0.012581199,0.2,-1.0546112815539042,,
,,,,,,,,15.0,,15,,,,,,6644,138,,,,1.2085157499999999,103500,,,1.2577704,,,,,0.1388656790057818,-0.014286279678344727,0.09751111168103914,9.743125000000001e-05,-0.026125362866827238,-0.01841270923614502,4110,0.010653315,0.2,-1.049412735303243,,
,,,,,,,,15.0,,15,,,,,,6692,139,,,,1.16765907,104250,,,1.1560838,,,,,0.32462585866451266,0.06533756852149963,0.10613333365569512,9.741250000000002e-05,-0.030818440314361577,-0.03481698036193848,4140,0.013023496,0.2,-1.0809021194775899,,
,,,,,,,,,,,,,,,,,,,,,,105000,,,1.2309558,,,,,0.23334528555472692,0.0321652889251709,0.09604444490590443,9.739375e-05,-0.02413089728725867,-0.0008386373519897461,4170,0.010461415,0.2,-1.0657357215881347,15.0,1.420132827758789
,,,,,,,,15.0,,15,,,,,,6744,140,,,,1.24621476,105000,,,,,,,,,,,,,,,,,,,
,,,,,,,,15.05,,15,,,,,,6792,141,,,,1.25675152,105750,,,1.2834182,,,,,0.20273911952972412,0.01290149986743927,0.11400000029243529,9.7375e-05,-0.028799196443106585,-0.07872438430786133,4200,0.012390973,0.2,-1.0488019982973735,,
,,,,,,,,15.05,,15,,,,,,6839,142,,,,1.24957089,106500,,,1.3120886,,,,,0.2330039029320081,0.028682753443717957,0.13204444389169415,9.735625e-05,-0.02863649795372041,-0.027002334594726562,4230,0.011949968,0.2,-1.084358243147532,,
,,,,,,,,15.0,,15,,,,,,6887,143,,,,1.23419693,107250,,,1.1361372,,,,,0.3116442302862803,0.05942842364311218,0.13168889007841547,9.73375e-05,-0.032811354556534826,0.007262110710144043,4260,0.01343065,0.2,-1.128098237514496,,
,,,,,,,,15.0,,15,,,,,,6934,144,,,,1.28258958,108000,,,1.292716,,,,,0.18581336786349614,-0.004096180200576782,0.11791111075629791,9.731875e-05,-0.03196420025088719,0.01873236894607544,4290,0.011795577,0.2,-1.1096748193105062,,
,,,,,,,,15.0,,15,,,,,,6982,145,,,,1.3357702400000002,108750,,,1.3249176,,,,,0.1817302003502846,0.0019879937171936035,0.13391111138431977,9.730000000000001e-05,-0.028849811305705884,-0.03270089626312256,4320,0.011054738,0.2,-1.0948563456535338,,
,,,,,,,,15.0,,15,,,,,,7029,146,,,,1.2888263799999995,109500,,,1.345179,,,,,0.1707543487350146,-0.0043693408370018005,0.11795555525459349,9.728125000000001e-05,-0.02793535796648096,0.0021219849586486816,4350,0.012163225,0.2,-1.105943461259206,,
,,,,,,,,,,,,,,,,,,,,,,110000,,,1.2307463,,,,,0.15744185249010723,-0.010882951319217682,0.14457777825494608,9.726250000000001e-05,-0.02899875526454093,-0.03297781944274902,4380,0.010226884,0.2,-1.0639271060625712,15.0,1.620173454284668
,,,,,,,,15.05,,15,,,,,,7082,147,,,,1.2000847,110250,,,,,,,,,,,,,,,,,,,
,,,,,,,,15.05,,15,,,,,,7129,148,,,,1.219932,111000,,,1.1701899,,,,,0.22972947557767232,0.018581025302410126,0.12035555404921373,9.724375000000002e-05,-0.030565108050964764,-0.005637407302856445,4410,0.009894933,0.2,-1.0640129526456197,,
,,,,,,,,15.0,,15,,,,,,7176,149,,,,1.20905495,111750,,,1.1987514,,,,,0.23257446239391963,0.028774581849575043,0.11248888842140635,9.7225e-05,-0.026611460215825982,-0.019360780715942383,4440,0.012358266,0.2,-1.0461217482884726,,
,,,,,,,,15.0,,15,,,,,,7224,150,,,,1.23679082,112500,,,1.2200594,,,,,0.3063644538323084,0.05386216938495636,0.13675555585262675,9.720625e-05,-0.03443428831866217,0.03602170944213867,4470,0.0137400795,0.2,-1.0570382754007974,,
,,,,,,,,15.0,,15,,,,,,7271,151,,,,1.3815866700000001,113250,,,1.3254567,,,,,0.10148873726526896,-0.039201151579618454,0.15693333372473717,9.71875e-05,-0.03214071043288957,0.07826930284500122,4500,0.014120481,0.2,-0.992053767045339,,
,,,,,,,,15.0,,15,,,,,,7319,152,,,,1.3559071,114000,,,1.4987429,,,,,0.10939419344067573,-0.02130477875471115,0.12057777754186343,9.716875e-05,-0.024099686125707304,-0.030844807624816895,4530,0.011164991,0.2,-0.9663930555184682,,
,,,,,,,,15.0,,15,,,,,,7366,153,,,,1.3137766400000002,114750,,,1.2335445,,,,,0.2319755549232165,0.034511007368564606,0.11204444455603758,9.715e-05,-0.02491939992155466,0.012936532497406006,4560,0.0110113425,0.2,-0.9676741381486257,,
,,,,,,,,,,,,,,,,,,,,,,115000,,,1.3538007,,,,,0.20668008228143056,0.0187654048204422,0.19017777827878793,9.713125e-05,-0.028919299901483817,-0.05569100379943848,4590,0.021624362,0.2,-1.0171596964200338,15.0,1.623209834098816
,,,,,,,,15.05,,15,,,,,,7419,154,,,,1.38374403,115500,,,,,,,,,,,,,,,,,,,
,,,,,,,,15.05,,15,,,,,,7466,155,,,,1.3898581199999998,116250,,,1.4348427,,,,,0.11566478734215101,-0.02299324795603752,0.09871111138879012,9.711250000000001e-05,-0.02530801445871799,0.05236530303955078,4620,0.009488495,0.2,-0.9698142091433207,,
,,,,,,,,15.0,,15,,,,,,7514,156,,,,1.2509049899999998,117000,,,1.2910156,,,,,0.16576819469531376,0.0006029456853866577,0.12715555652199934,9.709375000000001e-05,-0.026681363475426188,-0.06620919704437256,4650,0.010036068,0.2,-1.0031536837418875,,
,,,,,,,,15.0,,15,,,,,,7561,157,,,,1.255302,117750,,,1.1882852,,,,,0.3697589655717214,0.09325433522462845,0.11497777774153899,9.7075e-05,-0.02919788758602097,-0.018884658813476562,4680,0.011051004,0.2,-1.0015879531701406,,
,,,,,,,,15.0,,15,,,,,,7609,158,,,,1.41122524,118500,,,1.395631,,,,,0.12379076331853867,-0.02310771495103836,0.14426666740328073,9.705625e-05,-0.026752228811559173,-0.0053615570068359375,4710,0.018104447,0.2,-1.0086649974187216,,
,,,,,,,,15.0,,15,,,,,,7656,159,,,,1.3247706999999997,119250,,,1.3349537,,,,,0.07546585847934087,-0.05215991288423538,0.1307555552572012,9.70375e-05,-0.0321489849739501,0.04505884647369385,4740,0.01401802,0.2,-1.0184534509976706,,
,,,,,,,,,,,,,,,,,,,,,,120000,,,1.33472,,,,,0.20074983984231948,0.01243523508310318,0.13599999966099857,9.701875e-05,-0.029500882827283626,-0.030855655670166016,4770,0.01180129,0.2,-0.9705199301242828,15.0,1.6191429376602173
,,,,,,,,15.0,,15,,,,,,7708,160,,,,1.2826890400000002,120000,,,,,,,,,,,,,,,,,,,
,,,,,,,,15.05,,15,,,,,,7756,161,,,,1.27009696,120750,,,1.2510842,,,,,0.17640509257713954,0.0033189505338668823,0.15102222260708612,9.7e-05,-0.028366524174250667,-0.01100456714630127,4800,0.013396691,0.2,-0.9829503854115804,,
,,,,,,,,15.05,,15,,,,,,7803,162,,,,1.3444981399999998,121500,,,1.2892799,,,,,0.2705892726778984,0.04170914739370346,0.11755555594960848,9.698125e-05,-0.029609014385214284,0.0025928616523742676,4830,0.012731872,0.2,-0.9960803906122844,,
,,,,,,,,15.0,,15,,,,,,7851,163,,,,1.4125883599999998,122250,,,1.4305944,,,,,0.06526031618316969,-0.056267526000738144,0.16142222297688325,9.69625e-05,-0.02913258436715959,-0.10512018203735352,4860,0.017507732,0.2,-1.0281558116277059,,
,,,,,,,,15.0,,15,,,,,,7899,164,,,,1.3600808400000002,123000,,,1.394384,,,,,0.12977519805232685,-0.02089521661400795,0.12102222261795154,9.694375000000001e-05,-0.027851683226445077,0.06591218709945679,4890,0.011303222,0.2,-0.9868469893932342,,
,,,,,,,,15.0,,15,,,,,,7946,165,,,,1.3400680999999997,123750,,,1.3258004,,,,,0.08835916444659234,-0.040946122258901596,0.13293333388864995,9.692500000000001e-05,-0.02990751281581403,-0.016753077507019043,4920,0.011295311,0.2,-0.9882031083106995,,
,,,,,,,,15.0,,15,,,,,,7994,166,,,,1.2081195099999997,124500,,,1.3124492,,,,,0.23282349854707718,0.03168420493602753,0.1435555573552847,9.690625e-05,-0.030079112300152568,-0.02785015106201172,4950,0.014661709,0.2,-1.0023640076319376,,
,,,,,,,,,,,,,,,,,,,,,,125000,,,1.1068754,,,,,0.3222093145052592,0.06787319481372833,0.13791110986688485,9.68875e-05,-0.03360737435840484,0.004929542541503906,4980,0.013338178,0.2,-0.9437709410985311,15.0,1.6228614568710327
,,,,,,,,15.05,,15,,,,,,8046,167,,,,1.2211126399999999,125250,,,,,,,,,,,,,,,,,,,
,,,,,,,,15.05,,15,,,,,,8094,168,,,,1.28313622,126000,,,1.2323132,,,,,0.1510264570514361,-0.009210892021656036,0.1267555543531974,9.686874999999999e-05,-0.026247582468804386,-0.06339502334594727,5010,0.01593838,0.2,-0.9594520926475525,,
,,,,,,,,15.0,,15,,,,,,8142,169,,,,1.3007511,126750,,,1.3306819,,,,,0.23749221613009772,0.03122813254594803,0.1344000020219634,9.685000000000001e-05,-0.030984234145987343,-0.027219653129577637,5040,0.01593219,0.2,-0.9959098597367605,,
,,,,,,,,15.0,,15,,,,,,8189,170,,,,1.25610381,127500,,,1.270736,,,,,0.13680022408564885,-0.014617174863815308,0.13586666708191236,9.683125e-05,-0.028555852006975968,0.001793205738067627,5070,0.009603427,0.2,-1.0101465423901876,,
,,,,,,,,15.0,,15,,,,,,8237,171,,,,1.1549509499999997,128250,,,1.2227683,,,,,0.28468142449855804,0.0541367381811142,0.09626666790184875,9.68125e-05,-0.027465945884316324,-0.008803367614746094,5100,0.011813299,0.2,-1.011741578578949,,
,,,,,,,,15.0,,15,,,,,,8285,172,,,,1.14365825,129000,,,1.1707447,,,,,0.24387638320525487,0.0359579473733902,0.10044444451729456,9.679375e-05,-0.027742314176302817,0.004793286323547363,5130,0.009835448,0.2,-1.0087373018264771,,
,,,,,,,,15.0,,15,,,,,,8333,173,,,,1.22510107,129750,,,1.1768944,,,,,0.26403928846120833,0.03360342979431152,0.09293333374274274,9.677500000000001e-05,-0.03201752046824744,0.04417717456817627,5160,0.011771669,0.2,-1.015299673875173,,
,,,,,,,,,,,,,,,,,,,,,,130000,,,1.3136886,,,,,0.14295607407887775,-0.014140501618385315,0.16560000030634303,9.675625000000001e-05,-0.028923777570223665,0.012378871440887451,5190,0.011899686,0.2,-1.0029823025067648,15.0,1.6166003465652465
,,,,,,,,15.05,,15,,,,,,8385,174,,,,1.3193617599999998,130500,,,,,,,,,,,,,,,,,,,
,,,,,,,,15.05,,15,,,,,,8433,175,,,,1.2909036299999999,131250,,,1.2628781,,,,,0.17898956934611002,0.0033709704875946045,0.11551111017664274,9.67375e-05,-0.025943430496710877,-0.048755645751953125,5220,0.010036808,0.2,-1.007065761089325,,
,,,,,,,,15.0,,15,,,,,,8481,176,,,,1.28970641,132000,,,1.2256441,,,,,0.18579343855381011,-0.0025170817971229553,0.1328000003937632,9.671875e-05,-0.03359384189125976,-0.0019383430480957031,5250,0.012846975,0.2,-1.0153693596522013,,
,,,,,,,,15.0,,15,,,,,,8528,177,,,,1.3797174700000001,132750,,,1.4346058,,,,,0.17657622694969177,0.00021743029356002808,0.13102222106729944,9.669999999999999e-05,-0.029595727452594377,-0.0385584831237793,5280,0.011342539,0.2,-1.0020014584064483,,
,,,,,,,,15.0,,15,,,,,,8576,178,,,,1.4056020600000003,133500,,,1.3991904,,,,,0.10496736094355583,-0.022532418370246887,0.15777777816789845,9.668125000000001e-05,-0.024345301254134928,0.10639399290084839,5310,0.0131920865,0.2,-1.0222633282343547,,
,,,,,,,,15.0,,15,,,,,,8624,179,,,,1.3171623700000001,134250,,,1.3729782,,,,,0.12164976646502813,-0.02962540090084076,0.167155555387338,9.66625e-05,-0.03247929499486671,0.05228626728057861,5340,0.01538284,0.2,-1.017911954720815,,
,,,,,,,,,,,,,,,,,,,,,,135000,,,1.2190739,,,,,0.26912795106569926,0.04086297005414963,0.15279999968285363,9.664375e-05,-0.03035027295373792,-0.025473952293395996,5370,0.012548662,0.2,-1.0463296135266622,15.0,1.097598934173584
,,,,,,,,15.0,,15,,,,,,8676,180,,,,1.2208137799999998,135000,,,,,,,,,,,,,,,,,,,
,,,,,,,,15.05,,15,,,,,,8724,181,,,,1.24525674,135750,,,1.1892034,,,,,0.2143600622812907,0.012662678956985474,0.13031111098825932,9.6625e-05,-0.03308288060391529,-0.135451078414917,5400,0.010954205,0.2,-0.9953792711098989,,
,,,,,,,,15.05,,15,,,,,,8772,182,,,,1.3179609099999998,136500,,,1.2189726,,,,,0.2183222070336342,0.023665420711040497,0.1701333321010073,9.660625000000001e-05,-0.030656776904118152,0.016679227352142334,5430,0.013111066,0.2,-1.0327435652414958,,
,,,,,,,,15.0,,15,,,,,,8819,183,,,,1.43906261,137250,,,1.46942,,,,,0.1799210026860237,0.003999538719654083,0.13564444429551561,9.658750000000001e-05,-0.030563224702162876,-0.0068808794021606445,5460,0.0137853455,0.2,-1.014861512184143,,
,,,,,,,,15.0,,15,,,,,,8867,184,,,,1.5143742700000002,138000,,,1.5527961,,,,,0.03384738216797511,-0.0516979806125164,0.1061333332133169,9.656875e-05,-0.01955087396017691,0.1680118441581726,5490,0.008711385,0.2,-1.0209730903307597,,
,,,,,,,,15.0,,15,,,,,,8914,185,,,,1.3841255899999998,138750,,,1.4043835,,,,,0.09540801495313644,-0.02509859949350357,0.16871111155487598,9.655000000000002e-05,-0.024762157041538096,0.06530028581619263,5520,0.019929614,0.2,-1.0230597813924154,,
,,,,,,,,15.0,,15,,,,,,8962,186,,,,1.30426298,139500,,,1.384497,,,,,0.2271651804447174,0.022244125604629517,0.18493333489944538,9.653125e-05,-0.030091351503154465,-0.007307887077331543,5550,0.0138041945,0.2,-1.033224105834961,,
,,,,,,,,,,,,,,,,,,,,,,140000,,,1.2344475,,,,,0.25049959669510524,0.03647013008594513,0.1020888895727694,9.651250000000001e-05,-0.030030856584529884,0.03491353988647461,5580,0.010247027,0.2,-1.0295627673467,15.0,1.6189341783523559
,,,,,,,,15.05,,15,,,,,,9014,187,,,,1.3553047299999996,140250,,,,,,,,,,,,,,,,,,,
,,,,,,,,15.05,,15,,,,,,9062,188,,,,1.3203387099999997,141000,,,1.2984335,,,,,0.11675832718610764,-0.027062710374593735,0.17111111152917147,9.649375e-05,-0.03236037337293641,0.09641075134277344,5610,0.0118022235,0.2,-1.0060381094614665,,
,,,,,,,,15.0,,15,,,,,,9110,189,,,,1.25474314,141750,,,1.3627934,,,,,0.3120460977156957,0.05791664123535156,0.17422222184638184,9.6475e-05,-0.03431523436655602,-0.040975093841552734,5640,0.013792379,0.2,-1.0253648320833841,,
,,,,,,,,15.0,,15,,,,,,9157,190,,,,1.25546325,142500,,,1.2711968,,,,,0.18999145726362865,0.00895138829946518,0.14328888772676387,9.645625e-05,-0.029335272441121434,-0.04279029369354248,5670,0.012024625,0.2,-1.0371198654174805,,
,,,,,,,,15.0,,15,,,,,,9205,191,,,,1.30384001,143250,,,1.2620577,,,,,0.2357398842771848,0.030189022421836853,0.11986666755595556,9.64375e-05,-0.029497088634139957,-0.023115038871765137,5700,0.009706907,0.2,-1.042517932256063,,
,,,,,,,,15.0,,15,,,,,,9253,192,,,,1.29142787,144000,,,1.3563725,,,,,0.13359873642524084,-0.018493786454200745,0.1377333330611388,9.641875000000001e-05,-0.028572387679293775,-0.03481709957122803,5730,0.013246659,0.2,-1.0422914266586303,,
,,,,,,,,15.0,,15,,,,,,9301,193,,,,1.3091572499999997,144750,,,1.246541,,,,,0.12049353793263436,-0.03255891799926758,0.11422222278391321,9.640000000000001e-05,-0.032472568426777926,-0.034050703048706055,5760,0.01339108,0.2,-1.0289134820302328,,
