player,pos,fpts,rec_rcpt,rec_yd,rec_td,rec_tgt,rush_att,rush_yd,rush_td,fpts_halfppr_adjust,source,source_url
Ronnie Rivers,RB,24.204956377,4.30914418,30.11853623,0.126769669,5.48897219,27.42706854,115.18785,0.863366471,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Deuce Vaughn,RB,20.802062312000004,9.224523762,65.0833532,0.379124047,11.81578362,12.36057809,52.66057805,0.36500773,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Dylan Laube,RB,20.606223389,8.48938166,59.75977919,0.265368382,11.00707467,15.08418346,61.81521936,0.325354306,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Alec Ingold,RB,18.587728035,12.9703244,94.54196305,0.449654672,17.10165464,,,,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Israel Abanikanda,RB,21.562428428,4.100696522,29.14675117,0.167726788,5.284233492,25.01108902,107.3437719,0.82110794,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Carson Steele,RB,20.2936567675,4.324139017,30.70535463,0.203621858,5.568947351,21.67076586,90.30162018,0.695061924,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Sean Tucker,RB,16.1463152145,4.228326173,29.45492537,0.164065194,5.536563112,16.54459543,71.26968073,0.509863123,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Myles Gaskin,RB,16.023208584,2.132183852,14.11397907,0.106026316,2.779733602,24.96748483,98.37013839,0.535588569,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Rasheen Ali,RB,15.203218411999996,3.604693018,25.88701321,0.167572048,4.735779641,16.73029765,70.1338438,0.48190157,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Jaret Patterson,RB,14.756372905500001,3.988369901,27.56315928,0.143996336,5.120372787,16.68054016,70.98716891,0.360062993,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Chris Brooks,RB,13.1061341255,4.084059645,28.98861171,0.161132315,5.368993564,11.63413834,50.36277624,0.373095588,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Cam Akers,RB,13.635544586500004,2.187588433,15.78535207,0.109884008,2.772781231,18.77647886,74.89440775,0.479491816,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Raheem Blackshear,RB,12.939903268999998,2.557412202,18.03049383,0.066236192,3.234406231,12.12363789,51.92306961,0.441700001,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
La'Mical Perine,RB,12.288520449499998,3.653819125,26.47119152,0.10517561,4.77835457,12.69369814,52.68745257,0.327209384,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Kene Nwangwu,RB,13.0738512405,2.072951895,14.4142852,0.076336984,2.779733602,10.70035064,44.90294863,0.28331799,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
DeeJay Dallas,RB,11.4319678785,4.182682333,25.23287374,0.073719966,5.235752831,8.18712101,34.97507242,0.246648177,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Avery Williams,RB,10.391757524500001,4.383593723,29.42058588,0.185424387,5.391160114,4.053127467,17.71976725,0.157806499,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Darrynton Evans,RB,10.5709317425,3.991988835,29.33851349,0.146034418,5.363168725,7.798238724,32.50445448,0.25892331,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Michael Burton,RB,10.312632822000001,4.273354296,28.8421804,0.14317927,5.684430052,7.77135271,32.0677371,0.213868736,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Dante Miller,RB,9.965173759999999,4.166722268,28.05082788,0.148030351,5.438178276,7.104393055,29.27452714,0.218736603,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Sione Vaki,RB,11.002172033000003,2.022679282,14.45581428,0.087533709,2.647995812,12.63980116,52.92633582,0.423148576,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Hunter Luepke,RB,9.435272807,4.67348851,33.33100912,0.198603827,6.091796717,4.195937991,17.96638646,0.136247109,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Kevin Harris,RB,9.581007539000002,4.040805786,28.94176271,0.108920152,5.316767178,7.326905126,30.73287681,0.16722883,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Andrew Beck,RB,8.937912653000001,4.427844964,30.2026097,0.224058706,5.891846791,3.991569801,16.64545381,0.121662743,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Adam Prentice,RB,8.6787268595,4.459373515,31.84617586,0.14398201,5.746615068,4.240851012,18.33992386,0.102360433,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Deneric Prince,RB,9.761824209499999,2.159448019,15.30536337,0.101810929,2.784473676,10.83538293,45.15081009,0.347530962,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Tyler Goodson,RB,8.361052856,1.882887396,13.04399776,0.069649925,2.49380656,9.430045057,40.3648395,0.286617997,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
C.J. Ham,RB,6.9424851835000005,4.519531291,29.38192451,0.105315138,5.880498473,1.907684554,8.07708521,0.05811337,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Patrick Ricard,RB,5.692761815,3.74689284,26.29172397,0.201589473,5.048360527,,,,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Travis Homer,RB,5.2191770674999995,2.034733843,14.52889092,0.063126663,2.634122457,3.913313281,17.3196442,0.112674843,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Hassan Haskins,RB,6.101674345,,,,,10.2783085,43.54802677,0.298450839,False,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Zach Evans,RB,4.57889901,,,,,7.836305296,32.27743528,0.231306465,False,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Khari Blasingame,RB,2.8074823524,2.07027014,14.02100448,0.063849938,2.79354562,,,,True,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Tyrion Davis-Price,RB,2.4320719570000002,,,,,4.120974732,17.07018179,0.124488909,False,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Jordan Mims,RB,2.25081589,,,,,3.979936842,16.81076298,0.098122659,False,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Jeremy McNichols,RB,2.1772350560000002,,,,,3.890747749,16.46762138,0.090732974,False,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Keilan Robinson,RB,0.7472185379999999,,,,,,,,False,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Pierre Strong Jr.,RB,0.463364322,,,,,,,,False,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
Chris Evans,RB,0.297149604,,,,,,,,False,ESPN,https://lm-api-reads.fantasy.espn.com/apis/v3/games/ffl/seasons/2024/segments/0/leaguedefaults/1?scoringPeriodId=0&view=kona_player_info
